Contact,Actor,Action,Timestamp,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 20:41:28,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 20:37:03,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 19:33:40,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 19:33:23,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 19:33:14,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADCampaignCreation,2023-12-13 19:29:05,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 18:23:05,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 18:18:59,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 18:14:45,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 17:57:31,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 17:51:48,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-13 17:25:06,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,ADLogin,2023-12-13 16:44:35,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-13 14:05:57,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-13 12:34:13,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-12 21:42:16,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,System Action,Email Log,2023-12-12 21:09:57,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,SubmittedForm,2023-12-12 20:56:35,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,ADLogin,2023-12-12 19:34:38,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,PhoneCall,2023-12-12 18:06:46,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,PhoneCall,2023-12-12 18:04:21,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,PhoneCall,2023-12-12 18:04:21,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,PhoneCall,2023-12-12 18:03:57,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-12 17:07:15,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-12 17:07:14,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-12 16:33:34,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-12 16:33:12,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-12 10:46:37,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,ADLogin,2023-12-12 4:40:44,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,ADLogin,2023-12-12 4:40:43,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-12 3:23:07,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-12 3:05:23,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:56:41,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:51:27,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:50:41,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:50:40,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:50:40,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:50:39,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:50:36,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:15:11,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:14:16,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:14:08,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:11:31,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:11:19,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:11:12,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:10:09,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:10:09,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailLinkClick,2023-12-11 23:09:59,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,ShortUrlClick,2023-12-11 23:09:58,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,Contact Action,EmailOpen,2023-12-11 23:09:56,,,
c9e1a988-a85f-4e7b-8fa7-5e3fbd4db0e4,System Action,Email Log,2023-12-11 22:41:26,,,
f1edf078-c0ef-4699-b420-66ca262b0c51,Contact Action,SubmittedForm,2023-12-11 19:58:34,,,
f1edf078-c0ef-4699-b420-66ca262b0c51,Contact Action,SiteVisit,2023-12-11 19:58:29,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-11 18:25:53,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,EmailOpen,2023-12-11 18:21:55,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,EmailOpen,2023-12-11 18:21:55,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 17:24:50,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,Email Log,2023-12-11 17:14:07,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADCampaignCreation,2023-12-11 17:14:06,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 16:55:26,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 16:43:01,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 16:42:43,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 16:42:33,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 16:27:55,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-11 16:17:02,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 15:16:07,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 15:15:53,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 15:11:45,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-11 15:11:37,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-11 14:55:49,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-11 13:24:03,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,Email Log,2023-12-10 18:26:35,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-08 17:52:02,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-08 17:35:24,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,PopupView,2023-12-08 17:30:00,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,PopupView,2023-12-08 17:23:33,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,SiteVisit,2023-12-08 17:23:25,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,ADLogin,2023-12-08 17:00:48,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-08 15:01:58,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADWorkflowEdit,2023-12-08 14:41:03,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADWorkflowEdit,2023-12-08 14:38:37,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-08 14:01:03,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-08 1:32:40,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,PopupView,2023-12-07 23:27:16,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,SiteVisit,2023-12-07 23:26:47,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,ADLogin,2023-12-07 23:00:27,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-07 20:13:39,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-07 19:58:53,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADCampaignCreation,2023-12-07 19:29:39,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADWorkflowEdit,2023-12-07 19:27:54,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADCampaignCreation,2023-12-07 19:25:54,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-07 18:48:19,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-07 18:42:12,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-07 18:27:25,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailOpen,2023-12-07 18:05:27,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-07 17:53:54,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-07 17:53:54,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ShortUrlClick,2023-12-07 17:53:04,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailLinkClick,2023-12-07 17:53:04,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-07 17:11:19,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-07 17:11:00,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,PopupView,2023-12-07 16:45:45,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,SubmittedForm,2023-12-07 16:45:36,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,PopupView,2023-12-07 16:45:06,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,PopupView,2023-12-07 16:44:48,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,SiteVisit,2023-12-07 16:44:39,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-07 16:39:57,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-07 16:39:57,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-07 15:12:55,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-07 14:55:46,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 21:11:33,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 21:07:30,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 21:07:18,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 20:58:45,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 20:52:54,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 20:42:20,,,
5f972ff0-0fa8-4d6b-b5d2-2b00423f8ba2,Contact Action,DynamicBlockView,2023-12-06 19:29:24,,,
5f972ff0-0fa8-4d6b-b5d2-2b00423f8ba2,Contact Action,DynamicBlockView,2023-12-06 19:29:24,,,
5f972ff0-0fa8-4d6b-b5d2-2b00423f8ba2,Contact Action,DynamicBlockView,2023-12-06 19:29:24,,,
5f972ff0-0fa8-4d6b-b5d2-2b00423f8ba2,Contact Action,DynamicBlockView,2023-12-06 19:29:24,,,
5f972ff0-0fa8-4d6b-b5d2-2b00423f8ba2,Contact Action,SiteVisit,2023-12-06 19:29:21,,,
5f972ff0-0fa8-4d6b-b5d2-2b00423f8ba2,Contact Action,SiteVisit,2023-12-06 19:29:21,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 19:09:38,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-06 18:57:14,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-06 18:57:14,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,SiteVisit,2023-12-06 17:53:04,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 17:28:55,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-06 17:22:31,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-06 17:07:32,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-06 17:07:26,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-06 16:37:00,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-06 16:36:59,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-06 16:07:36,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-06 16:07:36,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-06 14:33:26,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,EmailOpen,2023-12-05 23:03:20,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,EmailOpen,2023-12-05 23:03:20,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,EmailOpen,2023-12-05 22:57:55,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,EmailOpen,2023-12-05 22:57:55,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,Email Log,2023-12-05 22:50:07,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,Appointment,2023-12-05 22:50:03,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,SubmittedForm,2023-12-05 22:50:02,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,DynamicBlockView,2023-12-05 21:03:28,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,DynamicBlockView,2023-12-05 21:03:28,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,DynamicBlockView,2023-12-05 21:03:27,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,DynamicBlockView,2023-12-05 21:03:27,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,SiteVisit,2023-12-05 21:03:22,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,PartialForm,2023-12-05 20:43:11,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailOpen,2023-12-05 20:14:54,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,System Action,Email Log,2023-12-05 20:13:17,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-05 20:12:22,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,PopupView,2023-12-05 20:12:18,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,SiteVisit,2023-12-05 20:12:12,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADEmailCreation,2023-12-05 19:59:01,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,SubmittedForm,2023-12-05 19:01:57,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADEmailCreation,2023-12-05 18:56:03,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailOpen,2023-12-05 17:45:04,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,System Action,Email Log,2023-12-05 17:32:27,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,SubmittedForm,2023-12-05 17:31:43,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,Appointment,2023-12-05 17:31:43,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-12-05 17:23:44,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,Email Log,2023-12-05 17:19:31,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,ADLogin,2023-12-05 17:15:11,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,ADLogin,2023-12-05 17:15:10,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-05 16:55:25,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-05 14:51:51,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADLogin,2023-12-05 14:51:50,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-04 19:20:59,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,Email Log,2023-12-04 18:41:36,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADWorkflowEdit,2023-12-04 10:54:17,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADWorkflowEdit,2023-12-04 0:43:57,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADWorkflowEdit,2023-12-04 0:41:19,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADWorkflowEdit,2023-12-04 0:40:17,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADEmailCreation,2023-12-04 0:19:02,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADCampaignCreation,2023-12-04 0:17:08,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-03 23:26:39,,,
3b51815e-773f-400f-9a7a-af0fbdcc9ffb,Contact Action,ADLogin,2023-12-03 23:26:38,,,
8053f8ac-1263-4691-9878-4165b0e37448,System Action,Email Log,2023-12-01 17:09:13,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-12-01 17:06:00,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,SiteVisit,2023-11-30 19:04:35,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 18:37:53,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 18:32:48,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 18:29:13,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-11-30 18:25:20,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 18:24:14,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 18:23:01,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 18:17:15,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 18:02:21,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 17:59:21,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,SubmittedForm,2023-11-30 17:47:09,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 17:28:37,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,PopupView,2023-11-30 17:16:32,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,SiteVisit,2023-11-30 17:16:26,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,PopupView,2023-11-30 17:06:02,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,SiteVisit,2023-11-30 17:05:52,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 16:54:58,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 16:30:18,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,System Action,Email Log,2023-11-30 16:23:12,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,Contact Action,ADWorkflowEdit,2023-11-30 16:19:40,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,EmailOpen,2023-11-30 15:45:16,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,EmailOpen,2023-11-30 5:56:19,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,DynamicBlockView,2023-11-30 5:56:18,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,DynamicBlockView,2023-11-30 5:56:18,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,DynamicBlockView,2023-11-30 5:44:33,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,DynamicBlockView,2023-11-30 5:44:33,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,EmailOpen,2023-11-30 5:44:33,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,EmailOpen,2023-11-30 5:44:33,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,DynamicBlockView,2023-11-30 5:44:32,,,
4c2066ba-da74-45d9-97f4-49399b665d64,Contact Action,DynamicBlockView,2023-11-30 5:44:32,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADSubAccountCreation,2023-11-29 22:02:54,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADSubAccountCreation,2023-11-29 19:27:55,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADWorkflowEdit,2023-11-29 18:49:17,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,PopupView,2023-11-29 18:31:25,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,DynamicImageView,2023-11-29 18:31:16,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,DynamicBlockView,2023-11-29 18:31:16,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,DynamicBlockView,2023-11-29 18:31:16,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,DynamicBlockView,2023-11-29 18:31:16,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,DynamicBlockView,2023-11-29 18:31:16,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,DynamicBlockView,2023-11-29 18:31:16,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,Contact Action,SiteVisit,2023-11-29 18:31:12,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ShortUrlClick,2023-11-29 18:01:09,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailLinkClick,2023-11-29 18:01:09,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailOpen,2023-11-29 18:01:04,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailLinkClick,2023-11-29 17:59:58,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ShortUrlClick,2023-11-29 17:59:57,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,EmailOpen,2023-11-29 17:59:54,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,System Action,Email Log,2023-11-29 17:59:50,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,System Action,Email Log,2023-11-29 17:59:36,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,SubmittedForm,2023-11-29 17:59:31,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,Appointment,2023-11-29 17:59:31,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,GoalCompletion,2023-11-29 17:59:31,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADWorkflowEdit,2023-11-29 17:34:47,,,
636688d2-742e-4e39-b49f-ca6d5dc666a2,System Action,Email Log,2023-11-29 17:33:15,,,
8668e2ff-0b98-41ca-a8cc-49b86afb50b0,System Action,Email Log,2023-11-29 17:17:07,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,PopupView,2023-11-29 16:56:31,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,SiteVisit,2023-11-29 16:56:14,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,Contact Action,ADLogin,2023-11-29 16:55:34,,,
19c0f3be-6424-45d1-84cf-a44dd459da43,System Action,Email Log,2023-11-29 16:52:52,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,DynamicBlockView,2023-11-29 16:04:18,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,DynamicBlockView,2023-11-29 16:04:18,,,
2dd7a997-61d9-43bb-a0f0-d5a7ea3b34c6,Contact Action,EmailOpen,2023-11-29 16:04:18,,,
